lastName,gender
Jamrószka,f
Jamruszka,f
Jamrużka,f
Janasiak-Chałupka,f
Janaszka,f
Janatka,f
Janczewski-Pajka,f
Jandy-Jendrośka,f
Janeczka,f
Janek-Maślanka,f
Janerka,f
Janetzka,f
Janiak-Chałupka,f
Janicaka,f
Janicki-Tatka,f
Janika,f
Janik-Grodzka,f
Janikowski-Siatka,f
Janiszewski-Bułka,f
Janiszewski-Kurniawka,f
Janiszewski-Rybka,f
Janisz-Konopka,f
Janitzka,f
Janka,f
Jankiewicz-Gruszka,f
Jankowski-Anyszka,f
Jankowski-Cylka,f
Jankowski-Marchewka,f
Jankowski-Sieradzka,f
Jankowski-Sroka,f
Jankuć-Rudzka,f
Janoschka,f
Janoszka,f
Janoszka-Śliwka,f
Janota-Mańka,f
Janotka,f
Janowski-Ciońćka,f
Janowski-Główka,f
Janowski-Motyka,f
Janowski-Tarka,f
Janowski-Wciorka,f
Januchta-Szyszka,f
Januka,f
Janulewicz-Dutka,f
Januła-Bułka,f
Janus-Górka,f
Janus-Grabka,f
Janusz-Iskierka,f
Januszka,f
Janusz-Zaklika,f
Janutka,f
Janyszka,f
Janyśka,f
Jarawka,f
Jarczyk-Rączka,f
Jarczyński-Goszka,f
Jarka,f
Jarkiewicz-Pestka,f
Jarmoliński-Linka,f
Jarmoszka,f
Jarmuszka,f
Jarocinka,f
Jarodzka,f
Jaroń-Wojewódzka,f
Jaros-Gałązka,f
Jarosiński-Glinka,f
Jaroszka,f
Jarosz-Kiełtyka,f
Jarosz-Wilkołazka,f
Jarośka,f
Jarowiecki-Płoskonka,f
Jarysz-Gałka,f
Jarząbek-Palka,f
Jarząbka,f
Jarzębek-Skorupka,f
Jarzęczka,f
Jarzymka,f
Jarzynka,f
Jasicki-Czerwonka,f
Jasika,f
Jasińka,f
Jasiński-Czajka,f
Jasiński-Gałuszka,f
Jasiński-Kryczka,f
Jasiński-Śliwka,f
Jasiobędzka,f
Jasionka,f
Jasiorkowski-Ciępka,f
Jasiowka,f
Jasiówka,f
Jasiurka,f
Jaskolka,f
Jaskólski-Domaradzka,f
Jaskółka,f
Jaskułeczka,f
Jaskułka,f
Jasnosz-Całka,f
Jasnowski-Czeka,f
Jastrzębiec-Kostka,f
Jastrzębski-Dujka,f
Jaszczuka,f
Jaszczuk-Tomeczka,f
Jaszczura-Makówka,f
Jaszewski-Janka,f
Jaszka,f
Jaśiówka,f
Jaśkiewicz-Pietryka,f
Jaśkiewicz-Puka,f
Jaworski-Niedziułka,f
Jaworski-Osobka,f
Jaworski-Pietruszka,f
Jaworski-Prędka,f
Jaworski-Szporka,f
Jaworski-Toczka,f
Jaworski-Wszelaka,f
Jaworudzka,f
Jaworz-Dutka,f
Jątyka,f
Jechorka,f
Jederka,f
Jedliczka,f
Jedlićka,f
Jednaka,f
Jedryczka,f
Jedryka,f
Jedtka,f
Kabiesz-Neniczka,f
Kacalak-Rzepka,f
Kacerka,f
Kaciunka,f
Kacperczyk-Kukułka,f
Kacperczyk-Porzyczka,f
Kaczałka,f
Kaczanka,f
Kaczanowski-Wika,f
Kaczeczka,f
Kaczka,f
Kaczmarczyk-Glinka,f
Kaczmarczyk-Trepka,f
Kaczmarek-Sojka,f
Kaczówka,f
Kaczyński-Knigawka,f
Kadaj-Jarmoszka,f
Kadaj-Lepka,f
Kadaj-Lipka,f
Kadetzka,f
Kadłuczka,f
Kaduczka,f
Kafanka,f
Kaffka,f
Kafka,f
Kainka,f
Kajda-Olędzka,f
Kajka,f
Kakoszka,f
Kakuszka,f
Kalachurka,f
Kalebka,f
Kaleka,f
Kalembka,f
Kalembka-Kazibudzka,f
Kalenka,f
Kaleta-Zawadzka,f
Kaletka,f
Kalębka,f
Kalibabka,f
Kaliciuk-Jendryka,f
Kaliczka,f
Kalika,f
Kalinka,f
Kalinowski-Lipka,f
Kalinowski-Rólka,f
Kalinowski-Wodka,f
Kaliszan-Rohnka,f
Kaliszka,f
Kalisz-Łagiewka,f
Kalitka,f
Kaliwoszka,f
Kalka,f
Kalotka,f
Kaluszka,f
Kaluzka,f
Kałahurka,f
Kałakuka,f
Kałamajka,f
Kałamejka,f
Kałęka,f
Kałka,f
Kałudzka,f
Kałuszka,f
Kałuzka,f
Kałuża-Kobiałka,f
Kałużanka,f
Kałużka,f
Kałużna-Zielonka,f
Kamerka,f
Kamianka,f
Kamiąka,f
Kamieniobrodzka,f
Kamienobrodzka,f
Kamińka,f
Kamiński-Czajka,f
Kamiński-Glinka,f
Kamiński-Kawka,f
Kamiński-Krajka,f
Kamiński-Ociepka,f
Kamiński-Sroka,f
Kamiński-Tabaka,f
Kamiński-Zarzeka,f
Kamiński-Zawadzka,f
Kamionka,f
Kamka,f
Kampa-Gałązka,f
Kampka,f
Kamysz-Zawadzka,f
Kanabrodzka,f
Kanas-Kiczka,f
Kanawka,f
Kancelka,f
Kanetzka,f
Kaniaburka,f
Kania-Czeladzka,f
Kania-Ocipka,f
Kania-Pastuszka,f
Kanieburka,f
Kanieczka,f
Kaniewski-Szlachetka,f
Kanik-Zawadzka,f
Kaniuka,f
Kanka,f
Kaoka,f
Kantka,f
Kantor-Wojewódzka,f
Kantowicz-Piętka,f
Kantrzonka,f
Kantyka,f
Kańka,f
Kapalka,f
Kapała-Miłobędzka,f
Kapałka,f
Kapanka,f
Kapatka,f
Kapelka,f
Kapełka,f
Kapischka,f
Kapiszka,f
Kapitan-Maśląka,f
Kapituka,f
Kapitułka,f
Kapka,f
Kapolka,f
Kapołka,f
Kapońka,f
Kapółka,f
Kapułka,f
Kapusta-Kawka,f
Kapustka,f
Kapuścianka,f
Kapuściński-Krupka,f
Karakulka,f
Karakuszka,f
Karapka,f
Karapulka,f
Karasiński-Gruszka,f
Karbownik-Kiszka,f
Karczemna-Pałka,f
Karczewka,f
Karczówka,f
Kardasiewicz-Kurka,f
Kardasz-Sawka,f
Kardyka,f
Karkoszka,f
Karkotka,f
Karkówka,f
Karmelita-Celka,f
Karnetzka,f
Karnofka,f
Karnowka,f
Karnówka,f
Karolak-Ocipka,f
Karolak-Zdrenka,f
Karolewski-Patoka,f
Karopka,f
Karopulka,f
Karpeka,f
Karpiel-Pałka,f
Karpinka,f
Karpiński-Golonka,f
Karpiński-Miluśka,f
Karpiński-Spasówka,f
Karpisz-Zymełka,f
Karp-Opałka,f
Karpowicz-Konradzka,f
Karsieka,f
Karteczka,f
Kartuszewski-Boryczka,f
Karwacki-Klepka,f
Karwaczka,f
Karwasz-Dujka,f
Karwatka,f
Karwatzka,f
Karwieka,f
Karyś-Rzepka,f
Karzatka,f
Kasabudzka,f
Kasałka,f
Kasdepka,f
Kaselka,f
Kasieczka,f
Kasior-Kawka,f
Kasołka,f
Kaspereka,f
Kasperka,f
Kasperski-Maślanka,f
Kasperski-Szyszka,f
Kasprzak-Dudka,f
Kasprzak-Perka,f
Kasprzyk-Lipka,f
Kasprzyk-Zaprzałka,f
Kastaniak-Skonka,f
Kasterka,f
Kaszewka,f
Kaszka,f
Kaszuba-Pałka,f
Kaszubka,f
Kaśka,f
Katachurka,f
Katapka,f
Katetka,f
Katka,f
Katrynka,f
Katulka,f
Kauczka,f
Kaufka,f
Kauka,f
Kauszka,f
Kautzka,f
Kawaka,f
Kawalka,f
Kawalla-Ryszka,f
Kawałka,f
Kawanka,f
Kawenka,f
Kawka,f
Kawka-Czypionka,f
Kawulka,f
Kazaczka,f
Kazałka,f
Kazdepka,f
Kaziaka,f
Kazibudzka,f
Kaziczka,f
Kazimierka,f
Kazimierski-Słomka,f
Kazjaka,f
Kazubek-Szybka,f
Kazyaka,f
Kazyszka,f
Każyszka,f
Kądziałka,f
Kądziołka,f
Kądziółka,f
Keczka,f
Keller-Konopka,f
Kempa-Gałuszka,f
Kempa-Piechotka,f
Kempka,f
Kemula-Miłobędzka,f
Kepka,f
Kerszka,f
Keslinka,f
Keszka,f
Kęczka,f
Kęćka,f
Kędzia-Dybka,f
Kędzierka,f
Kędzierski-Kukułka,f
Kędzierski-Mańka,f
Kędzierzawski-Rybka,f
Kędziołka,f
Kędzior-Żyłka,f
Kęmpka,f
Kępczyński-Brańka,f
Kępczyński-Kaletka,f
Kępiński-Krupka,f
Kępka,f
Kęski-Pałka,f
Kęszka,f
Kęśka,f
Khemka,f
Kiałka,f
Kiceńka,f
Kiczka,f
Kićka,f
Kidawka,f
Kiderys-Rudzka,f
Kiecenka,f
Kiecułka,f
Kieczka,f
Kieda-Szefka,f
Kielka,f
Kieltyka,f
Kiełbik-Gruszka,f
Kiełtyka,f
Kiempka,f
Kiepka,f
Kierczka,f
Kierepka,f
Kierkowski-Ścieszka,f
Kierpka,f
Kierszka,f
Kierzenka,f
Kierzka,f
Kierzonka,f
Kierzynka,f
Kieselnitzka,f
Kieszka,f
Kieszkowski-Dumeradzka,f
Kiewtyka,f
Kijanka,f
Kijas-Rutka,f
Kijonka,f
Kika,f
Kiljańczyk-Zawadzka,f
Kilka,f
Kiłtyka,f
Kiman-Soroka,f
Kimizuka,f
Kinka,f
Kin-Myszka,f
Kiołtyka,f
Kionka,f
Kipiel-Sztuka,f
Kipka,f
Kirchner-Ładyka,f
Kiriaka,f
Kiriłowa-Reszka,f
Kirjaka,f
Kirszka,f
Kischka,f
Kiselka,f
Kisełyczka,f
Kisiel-Gałka,f
Kisieliński-Holka,f
Kisielka,f
Kisiliczka,f
Kiszelka,f
Kiszka,f
Kitajgrodzka,f
Kitka,f
Kiwka,f
Klaczka,f
Klafetka,f
Klafka,f
Klaka,f
Klakurka,f
Klamerus-Sroka,f
Klamka,f
Klamka-Czajka,f
Klampka,f
Klapitka,f
Klapka,f
Klaputek-Koszczka,f
Klaszka,f
Klatka,f
Klatzka,f
Klawikowski-Kanka,f
Kląbka,f
Kleczka,f
Klehr-Haberka,f
Klejka,f
Kleka,f
Klekotka,f
Klekot-Opałka,f
Klemka,f
Klempka,f
Klenka,f
Klepaczka,f
Klepka,f
Klera-Marchewka,f
Kleschka,f
Kleszczka,f
Kleszka,f
Kletka,f
Kletschka,f
Klęka,f
Klępka,f
Klicki-Nelka,f
Kliczka,f
Klika,f
Klikawka,f
Klimaszka,f
Klimczak-Partyka,f
Klimczyński-Sojka,f
Klimek-Zawadzka,f
Klimka,f
Klimkiewicz-Matulka,f
Klinka,f
Kliombka,f
Kliszka,f
Kliś-Słonka,f
Kloczkowski-Korzistka,f
Kloka,f
Klonecki-Keslinka,f
Klośka,f
Klotka,f
Klottka,f
Klotzka,f
Kloze-Glinka,f
Klubka,f
Kluczak-Sieradzka,f
Kluczka,f
Kluczyński-Gibka,f
Kluczyński-Kuleczka,f
Klujka,f
Kluka,f
Kluszczyński-Niedźwiedzka,f
Kluzka,f
Klyczka,f
Kłaczka,f
Kłaka,f
Kłobudzka,f
Kłodnicki-Kawka,f
Kłosiewicz-Lepianka,f
Kłosiewicz-Majka,f
Kłosowka,f
Kłoszewski-Pytka,f
Kłódka,f
Kłótka,f
Kłudka,f
Kłutka,f
Kmiecik-Kiszka,f
Kmieć-Szczuka,f
Kmieć-Wyka,f
Knapik-Czajka,f
Knapik-Rybka,f
Knap-Konopka,f
Knepka,f
Knetka,f
Knifka,f
Knigawka,f
Kniszka,f
Kniżka,f
Knopka,f
Knyfka,f
Knyszka,f
Knysz-Rudzka,f
Kobaka,f
Kobarynka,f
Kobelka,f
Kobel-Patoka,f
Kobiaka,f
Kobiałka,f
Kobiela-Gryczka,f
Kobielka,f
Kobiełka,f
Kobiolka,f
Kobiołka,f
Kobryn-Bodanka,f
Kobuszewski-Siejka,f
Kobylanka,f
Kobylański-Ciupka,f
Kobyliński-Durka,f
Kobylka,f
Kobyłka,f
Kobyrzanka,f
Kocąka,f
Kocenka,f
Kocerka,f
Kochanka,f
Kochankiewicz-Rączka,f
Kociumaka,f
Koconka,f
Kocyłowka,f
Kodziołka,f
Kogiejka,f
Kohman-Muzyka,f
Koitka,f
Kojka,f
Kojtka,f
Koka,f
Kokoczka,f
Kokoryka,f
Kokoschka,f
Kokosińka,f
Kokoszka,f
Kokotajło-Durka,f
Kokuszka,f
Kokytka,f
Koladka,f
Koladżyn-Kądziołka,f
Kolasa-Mihułka,f
Kolasa-Rutka,f
Koleczka,f
Kolejka,f
Koleszka,f
Koletka,f
Kolibabka,f
Kolibka,f
Kolinka,f
Koliński-Szponka,f
Koliweszka,f
Kolka,f
Kolubka,f
Koluszka,f
Koładka,f
Kołakowski-Woźniczka,f
Kołanka,f
Kołatka,f
Kołbuk-Tyszka,f
Kołdyka,f
Kołodka,f
Kołodziejczyk-Biełka,f
Kołoło-Gruszka,f
Kołomyjka,f
Kołotka,f
Kołowrodzka,f
Kołubaka,f
Kołudzka,f
Kołyszka,f
Komandera-Majka,f
Komaradzka,f
Komar-Powązka,f
Komaszka,f
Komatka,f
Komenda-Kózka,f
Komka,f
Komolka,f
Komorek-Szynka,f
Komor-Martyka,f
Komorowski-Czerwonka,f
Komorowski-Grodzka,f
Komor-Zawadzka,f
Komoszka,f
Komółka,f
Kompalka,f
Kompałka,f
Komplikowicz-Grzanka,f
Komurka,f
Konabrodzka,f
Konarski-Brańka,f
Koncewicz-Żyłka,f
Kondej-Zawadka,f
Kondelka,f
Konderka,f
Kondradzka,f
Kondratiuk-Maślanka,f
Kondziałka,f
Kondziołka,f
Konecki-Mrówka,f
Konefka,f
Konetzka,f
Konewka,f
Koniczka,f
Konieczka,f
Konieczna-Mantyka,f
Konieczna-Pasieka,f
Konior-Krzyworzeka,f
Konior-Opiłka,f
Koniowka,f
Koniówka,f
Koniuszewski-Derlatka,f
Konka,f
Konnak-Bernadzka,f
Konobrodzka,f
Konopatzka,f
Konopielka,f
Konopka,f
Konopka-Skrodzka,f
Konowrodzka,f
Konsek-Krupka,f
Kontapka,f
Kontyka,f
Konwalijka,f
Konwalinka,f
Końdziołka,f
Końka,f
Kopaczka,f
Kopałka,f
Kopatka,f
Kopczyński-Parteka,f
Kopernatzka,f
Kopia-Kawka,f
Kopiec-Płonka,f
Kopiejka,f
Kopienka,f
Kopieńka,f
Kopijka,f
Kopiszka,f
Kopitzka,f
Kopka,f
Kopolka,f
Kopołka,f
Kopońka,f
Kopówka,f
Koprowski-Glinka,f
Koprówka,f
Kopyrka,f
Kopyszka,f
Korab-Mąka,f
Korąbka,f
Korcz-Kulka,f
Korczyk-Piętka,f
Korczyński-Kopka,f
Korczyński-Mączka,f
Korczyński-Pasieka,f
Kordaczka,f
Kordeczka,f
Kordiaka,f
Kordjaka,f
Kordyka,f
Kordysz-Linka,f
Kordziński-Jarzynka,f
Koreika,f
Korladzka,f
Kornaś-Całka,f
Kornatka,f
Kornatowski-Zawadzka,f
Korne-Szłapka,f
Kornetka,f
Koronka,f
Koronkiewicz-Sieczka,f
Korpikiewicz-Strzałka,f
Korsistka,f
Kortyka,f
Korubka,f
Korupka,f
Korutowski-Malinka,f
Korytka,f
Korzeniowski-Deka,f
Korzeniowski-Gębka,f
Korzeniowski-Kumaszka,f
Korzeniowski-Pasieka,f
Korzeń-Głowienka,f
Korzewka,f
Korzistka,f
Korzystka,f
Kosadka,f
Kosalka,f
Kosałka,f
Kosatka,f
Koschitzka,f
Koselski-Rzepka,f
Kosełka,f
Kosentka,f
Kosędka,f
Kosętka,f
Kosiarka,f
Kosiel-Gałuszka,f
Kosieradzka,f
Kosierkiewicz-Ryszka,f
Kosika,f
Kosiński-Gałka,f
Kosmatka,f
Kosmynka,f
Kosno-Gębka,f
Kosobudzka,f
Kosołka,f
Kosowka,f
Kossabudzka,f
Kossobudzka,f
Kossowski-Stępka,f
Kostarczyk-Gryszka,f
Kostecki-Bryłka,f
Kostecki-Łanoszka,f
Kosteczka,f
Kosterka,f
Kostka,f
Kostkiewicz-Majka,f
Kostorz-Łatka,f
Kostrzewa-Jabłonka,f
Kostyrka,f
Kosyka,f
Kosyntka,f
Koszalka,f
Koszałka,f
Koszczka,f
Koszentka,f
Koszętka,f
Koszka,f
Koszkul-Gomułka,f
Koszuta-Piętka,f
Koszut-Saczka,f
Koszyka,f
Kościanka,f
Kościan-Krzemionka,f
Kościelski-Szlachetka,f
Kościeszka,f
Kościuszko-Tyka,f
Kośka,f
Koślinka,f
Kotabka,f
Kotapka,f
Kotarowski-Mońka,f
Kotarski-Makówka,f
Kotas-Surówka,f
Koteczka,f
Kotleszka,f
Kotlińka,f
Kotopka,f
Kotowicz-Łopatka,f
Kotowski-Beśka,f
Kot-Psonka,f
Kotwin-Czajka,f
Kotyczka,f
Kotyński-Molka,f
Kouka,f
Kowaczka,f
Kowalczewski-Płonka,f
Kowalczyk-Gruszka,f
Kowalczyk-Partyka,f
Kowalczyk-Słomka,f
Kowalczyk-Zarzeka,f
Kowaleczka,f
Kowalewski-Blaszka,f
Kowalewski-Czajka,f
Kowalewski-Dyrszka,f
Kowalik-Grzanka,f
Kowaliński-Maślanka,f
Kowalka,f
Kowalowka,f
Kowalówka,f
Kowalski-Kostka,f
Kowalski-Łątka,f
Kowalski-Malitka,f
Kowalski-Motyka,f
Kowalski-Pyłka,f
Kownatka,f
Kozaczka,f
Kozaczyńka,f
Kozaka,f
Kozak-Pałka,f
Kozak-Sroka,f
Kozanka,f
Kozanka-Lipka,f
Kozdemka,f
Kozdrój-Koszałka,f
Kozeczka,f
Kozelka,f
Kozera-Czajka,f
Kozera-Gładzka,f
Kozerka,f
Koziarski-Lalka,f
Koziatka,f
Kozibudzka,f
Kozicki-Kryczka,f
Koziebrodzka,f
Koziej-Kawka,f
Kozieka,f
Kozieradzka,f
Kozigrodzka,f
Kozika,f
Kozik-Kawka,f
Koziński-Gruszka,f
Kozioł-Gurka,f
Koziołtyka,f
Kozioradzka,f
Kozka,f
Kozłowski-Buszka,f
Kozłowski-Grabka,f
Kozłowski-Hałka,f
Kozłowski-Kiczka,f
Kozłowski-Kryczka,f
Kozłowski-Latka,f
Kozłowski-Niezgodzka,f
Kozłowski-Skrytka,f
Kozłowski-Trzcionka,f
Kozłowski-Zawadzka,f
Kozołup-Mrówka,f
Kozubowski-Pochłódka,f
Kozyrka,f
Kozyrski-Holka,f
Koźlinka,f
Kożka,f
Kożlinka,f
Kółka,f
Kóśka,f
Kózka,f
Kraczka,f
Krajenka,f
Krajewka,f
Krajewski-Kuleczka,f
Krajewski-Miroszka,f
Krajka,f
Krajkowski-Piepiórka,f
Kraka,f
Krakiewicz-Zawidzka,f
Krakowian-Płoszka,f
Krakowka,f
Krakówka,f
Kralka,f
Kral-Puka,f
Kramarz-Górka,f
Kramek-Skórka,f
Krammer-Szerepka,f
Krasicki-Domka,f
Krasiński-Tutka,f
Krasnopolski-Kokoszka,f
Krasowka,f
Krasówka,f
Krasuski-Terka,f
Krasuski-Złomka,f
Kraszewski-Golembka,f
Kraszka,f
Kraśka,f
Kraśnianka,f
Krawczuk-Domaradzka,f
Krawczykiewicz-Holka,f
Krawczyk-Piętka,f
Krawczyk-Płonka,f
Krawczyk-Sójka,f
Krawczyński-Gryszka,f
Krawczyński-Sieczka,f
Krawędzka,f
Krawiec-Kubka,f
Krawiec-Mordka,f
Krawontka,f
Krawuczka,f
Kreczka,f
Kremka,f
Krempaszanka,f
Krenka,f
Kreuschner-Smolka,f
Krężel-Kądziołka,f
Krifka,f
Krinetzka,f
Kroczak-Konewka,f
Kroczka,f
Krojenka,f
Krok-Zarzeka,f
Kroll-Tabaczka,f
Kromka,f
Kromośka,f
Kronka,f
Kronman-Czajka,f
Kropka,f
Kroszka,f
Krośniak-Kiszka,f
Krotewicz-Garstka,f
Krotka,f
Król-Cegiełka,f
Król-Goryczka,f
Królikowski-Jorlikka,f
Król-Obałka,f
Król-Rączka,f
Król-Sieradzka,f
Król-Śmietanka,f
Krótka,f
Krówka,f
Krschka,f
Krugiełka,f
Krugiołka,f
Krukawka,f
Kruk-Górka,f
Krukowka,f
Krukówka,f
Krukurka,f
Krupianka,f
Krupiczka,f
Krupiński-Klamka,f
Krupka,f
Kruszewski-Papuszka,f
Kruszewski-Szybuńka,f
Kruszewski-Wyderka,f
Kruszka,f
Krużka,f
Krwawicz-Garstka,f
Krychniak-Soszka,f
Kryczka,f
Kryćka,f
Krydka,f
Krygiołka,f
Krygowski-Pałka,f
Kryka,f
Krymka,f
Kryński-Gąbka,f
Krypczyk-Glinka,f
Krysanka,f
Krysiejka,f
Kryspin-Gałązka,f
Krystka,f
Kryszka,f
Kryściak-Czerwenka,f
Kryśka,f
Krytka,f
Krywka,f
Kryworuka,f
Kryziński-Chałupka,f
Kryzka,f
Krzaka,f
Krzebietka,f
Krzechka,f
Krzeckka,f
Krzeczkowski-Belka,f
Krzeczkowski-Zawadzka,f
Krzemianowski-Stolka,f
Krzemiński-Hojka,f
Krzemiński-Janoszka,f
Krzemionka,f
Krzempka,f
Krzepisz-Garstka,f
Krzeszowski-Stroka,f
Krzewicki-Górka,f
Krzewieka,f
Krzonka,f
Krzykawka,f
Krzykwa-Karkoszka,f
Krzymień-Bieszka,f
Krzymionka,f
Krzynówek-Stempka,f
Krzysiak-Krzechka,f
Krzystek-Walka,f
Krzyszka,f
Krzyszkiewicz-Świtka,f
Krzysztofka,f
Krzyśka,f
Krzywka,f
Krzyworączka,f
Krzyworuczka,f
Krzyworzeka,f
Krzywosądzka,f
Krzyżankiewicz-Szłapka,f
Krzyżanogórski-Sieradzka,f
Krzyżanowski-Dziurka,f
Krzyżanowski-Łopatka,f
Krzyżański-Kiałka,f
Krzyżowski-Ciupka,f
Krzyżowski-Cyka,f
Krzyżówka,f
Ksebka,f
Ksepka,f
Ksiąszka,f
Książek-Partyka,f
Książek-Słomka,f
Książka,f
Księzka,f
Księżka,f
Księżopolski-Mika,f
Kubaczka,f
Kubajka,f
Kubaka,f
Kubalka,f
Kubałka,f
Kubaśka,f
Kubat-Gruszka,f
Kubat-Pastuszka,f
Kubeczka,f
Kubećka,f
Kubeika,f
Kubejka,f
Kubelka,f
Kubenka,f
Kuberczyk-Brylka,f
Kuberka,f
Kubiaczyk-Burdyka,f
Kubiaczyk-Połka,f
Kubiak-Kuka,f
Kubiak-Smułka,f
Kubianka,f
Kubiczek-Osika,f
Kubinka,f
Kubiński-Matyka,f
Kubiszyn-Puka,f
Kubitzka,f
Kubka,f
Kubuśka,f
Kucharczyk-Raszka,f
Kucharski-Gruszka,f
Kuchinka,f
Kuchna-Pyka,f
Kuchta-Renka,f
Kucicki-Gumułka,f
Kucika,f
Kuciński-Gałązka,f
Kuciński-Prentka,f
Kuc-Mika,f
Kucyrka,f
Kuczek-Misterka,f
Kuczek-Szmytka,f
Kuczeriszka,f
Kuczerka,f
Kuczka,f
Kuczkowski-Tyszka,f
Kuczyński-Osinka,f
Kuczyński-Welka,f
Kućka,f
Kuć-Maślanka,f
Kućmiński-Trepka,f
Kudaka,f
Kudelka,f
Kudełka,f
Kudirka,f
Kudryjaka,f
Kudybka,f
Kudyka,f
Kudylka,f
Kudzelka,f
Kudzielka,f
Kudziełka,f
Kudzierko-Sroka,f
Kufka,f
Kufliński-Olszówka,f
Kuhl-Dutka,f
Kujawa-Mamełka,f
Kujawa-Myszka,f
Kujawka,f
Kuka,f
Kukafka,f
Kukawka,f
Kukiałka,f
Kukielka,f
Kukiełka,f
Kukiołka,f
Kukla-Pszczółka,f
Kukla-Sroka,f
Kukofka,f
Kukolka,f
Kukołka,f
Kukowka,f
Kukółka,f
Kukówka,f
Kukuczka,f
Kukułczanka,f
Kukułka,f
Kukurka,f
Kukuryka,f
Kukuszka,f
Kulaszka,f
Kulawka,f
Kulbaka,f
Kulboka,f
Kulczyk-Kośka,f
Kuleczka,f
Kulej-Pasieka,f
Kulesza-Brunka,f
Kulesza-Kopka,f
Kulesza-Lipka,f
Kuleszka,f
Kulibabka,f
Kuliczanka,f
Kulig-Gedliczka,f
Kuligowka,f
Kulka,f
Kulpaka,f
Kultys-Rączka,f
Kułach-Słodyczka,f
Kułaszka,f
Kułka,f
Kumaszka,f
Kumka,f
Kumolka,f
Kuncewicz-Szczotka,f
Kunc-Hapka,f
Kunczka,f
Kundera-Sówka,f
Kundziołka,f
Kunewka,f
Kunka,f
Kuńka,f
Kupis-Osóbka,f
Kupka,f
Kupniewski-Makówka,f
Kurasiński-Czajka,f
Kuraś-Patoka,f
Kurczewski-Lipka,f
Kurdyka,f
Kureczka,f
Kurek-Gierlotka,f
Kurewicz-Pełka,f
Kurinka,f
Kurjanowicz-Zawadzka,f
Kurka,f
Kurkiewicz-Klubka,f
Kurlandzka,f
Kurniawka,f
Kuroczka,f
Kuroń-Tarka,f
Kuropka,f
Kurowicki-Główka,f
Kurowidzka,f
Kurowski-Górka,f
Kurowski-Pałka,f
Kurowski-Pułka,f
Kurpiewski-Soczewka,f
Kurpiś-Nagórka,f
Kurs-Topka,f
Kurteczka,f
Kurtyka,f
Kurtynka,f
Kurynka,f
Kurzak-Kawka,f
Kurzynaka,f
Kurzynka,f
Kurzyński-Kulka,f
Kuschka,f
Kusowski-Listopadzka,f
Kusterka,f
Kusyk-Sobótka,f
Kuszka,f
Kuśka,f
Kuśnierz-Żyradzka,f
Kuświk-Zielonka,f
Kutek-Kadłuczka,f
Kutka,f
Kutrzebka,f
Kutschka,f
Kutyło-Bromka,f
Kuwaczka,f
Kuzaka,f
Kuzemka,f
Kuziemka,f
Kuziomka,f
Kuzka,f
Kuzyka,f
Kuźniecow-Łanoszka,f
Kuźnik-Majka,f
Kużawka,f
Kwaka,f
Kwapulińka,f
Kwasiborski-Przychodzka,f
Kwaśniak-Kwerka,f
Kwaśniewicz-Śliwka,f
Kwaśniewski-Myczka,f
Kweczka,f
Kwećka,f
Kwiatka,f
Kwiatkowski-Konopka,f
Kwiatkowski-Pieczonka,f
Kwiatkowski-Zawadzka,f
Kwiecień-Kukuryka,f
Kwiecień-Mitka,f
Kwieciński-Lipka,f
Kwieciński-Łatka,f
Kwieciński-Pałka,f
Kwieczka,f
Kwietniewski-Mąka,f
Kwika,f
Kwoczka,f
Kwoka,f
Kwuka,f
Kyczka,f
Kyszka,f
Laboch-Słomka,f
Labuszka,f
Lachmanowicz-Posadzka,f
Lachowski-Gałka,f
Lachór-Motyka,f
Lackorowski-Zawadzka,f
Lackowski-Powałka,f
Ladorudzka,f
Ladziński-Sroka,f
Laka,f
Lalka,f
Lamka,f
Lampika,f
Lampka,f
Landau-Czajka,f
Lange-Palka,f
Langner-Kierzenka,f
Lanoszka,f
Lapczyk-Ludka,f
Larus-Palka,f
Larweczka,f
Lascioli-Słomka,f
Laseczka,f
Laskowski-Gruszka,f
Laskowski-Kostka,f
Laskowski-Spyrka,f
Lasocki-Ociepka,f
Lasota-Mańka,f
Lastówka,f
Laszczka,f
Laszczyk-Mączka,f
Laszonka,f
Latajka,f
Latek-Wijaszka,f
Latka,f
Latko-Zawadzka,f
Latoń-Woźniczka,f
Latos-Pałka,f
Lattka,f
Latzka,f
Laudowicz-Opiołka,f
Laudy-Stypka,f
Lawędzka,f
Lazarowicz-Depka,f
Lazinka,f
Lągiewka,f
Lebiedzka,f
Leboschka,f
Leboszka,f
Lechka,f
Lech-Kosteczka,f
Lech-Prędka,f
Lech-Zawadzka,f
Lech-Żrałka,f
Ledwinka,f
Ledwoń-Bułka,f
Ledziński-Mroczka,f
Ledzka,f
Lefek-Rudzka,f
Legocki-Gromadzka,f
Legomski-Gruszka,f
Legowicz-Sztuczka,f
Legutka,f
Leheńka,f
Lehka,f
Lejawka,f
Lejk-Kępka,f
Leka,f
Lekart-Nędzka,f
Lekka,f
Lelenka,f
Lelujka,f
Lemanik-Łatka,f
Lembryk-Syroka,f
Lemieszka,f
Lemiszka,f
Lemka,f
Lempka,f
Lenard-Słomka,f
Lenk-Górka,f
Lenkiewicz-Wojtyczka,f
Lenkowski-Matynka,f
Lentka,f
Lenża-Pyka,f
Lepianka,f
